ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
ML,2021-10-18,1,0,0,1,0,0
NC,2021-10-18,45,24,0,21,0,0
PV,2021-10-18,147,94,0,53,0,0
RI,2021-10-18,10,8,0,2,0,0
VC,2021-10-18,250,133,0,117,0,0
AN,2021-10-19,243,166,0,77,0,0
AR,2021-10-19,84,82,0,2,0,0
AS,2021-10-19,27,24,0,3,0,0
CB,2021-10-19,35,32,0,3,0,0
CE,2021-10-19,0,0,0,0,0,0
CL,2021-10-19,113,100,0,13,0,0
CM,2021-10-19,67,49,0,18,0,0
CN,2021-10-19,90,53,0,37,0,0
CT,2021-10-19,306,166,0,140,0,0
EX,2021-10-19,30,23,0,7,0,0
GA,2021-10-19,26,21,0,5,0,0
IB,2021-10-19,95,74,0,21,0,0
MC,2021-10-19,60,50,0,10,0,0
MD,2021-10-19,313,155,0,158,0,0
ML,2021-10-19,1,1,0,0,0,0
NC,2021-10-19,48,23,0,25,0,0
PV,2021-10-19,132,87,0,45,0,0
RI,2021-10-19,6,4,0,2,0,0
VC,2021-10-19,228,134,0,94,0,0
AN,2021-10-20,259,181,0,78,0,0
AR,2021-10-20,79,79,0,0,0,0
AS,2021-10-20,23,21,0,2,0,0
CB,2021-10-20,16,15,0,1,0,0
CE,2021-10-20,0,0,0,0,0,0
CL,2021-10-20,99,91,0,8,0,0
CM,2021-10-20,63,42,0,21,0,0
CN,2021-10-20,88,48,0,40,0,0
CT,2021-10-20,297,182,0,115,0,0
EX,2021-10-20,31,20,0,11,0,0
GA,2021-10-20,33,30,0,3,0,0
IB,2021-10-20,68,58,0,10,0,0
MC,2021-10-20,83,70,0,13,0,0
MD,2021-10-20,304,175,0,129,0,0
ML,2021-10-20,1,1,0,0,0,0
NC,2021-10-20,41,27,0,14,0,0
PV,2021-10-20,113,75,0,38,0,0
RI,2021-10-20,4,3,0,1,0,0
VC,2021-10-20,236,152,0,84,0,0
AN,2021-10-21,246,190,0,56,0,0
AR,2021-10-21,60,60,0,0,0,0
AS,2021-10-21,21,20,0,1,0,0
CB,2021-10-21,12,11,0,1,0,0
CE,2021-10-21,3,1,0,2,0,0
CL,2021-10-21,105,89,0,16,0,0
CM,2021-10-21,80,57,0,23,0,0
CN,2021-10-21,83,60,0,23,0,0
CT,2021-10-21,266,147,0,119,0,0
EX,2021-10-21,16,9,0,7,0,0
GA,2021-10-21,28,23,0,5,0,0
IB,2021-10-21,74,59,0,15,0,0
MC,2021-10-21,50,41,0,9,0,0
MD,2021-10-21,271,158,0,113,0,0
ML,2021-10-21,2,2,0,0,0,0
NC,2021-10-21,25,17,0,8,0,0
PV,2021-10-21,115,88,0,27,0,0
RI,2021-10-21,12,10,0,2,0,0
VC,2021-10-21,206,134,0,72,0,0
AN,2021-10-22,234,168,0,66,0,0
AR,2021-10-22,45,42,0,3,0,0
AS,2021-10-22,25,21,0,4,0,0
CB,2021-10-22,16,10,0,6,0,0
CE,2021-10-22,0,0,0,0,0,0
CL,2021-10-22,134,120,0,14,0,0
CM,2021-10-22,80,49,0,31,0,0
CN,2021-10-22,131,87,0,44,0,0
CT,2021-10-22,423,177,0,110,0,136
EX,2021-10-22,22,19,0,3,0,0
GA,2021-10-22,35,31,0,4,0,0
IB,2021-10-22,59,44,0,15,0,0
MC,2021-10-22,51,42,0,9,0,0
MD,2021-10-22,281,162,0,119,0,0
ML,2021-10-22,4,2,0,2,0,0
NC,2021-10-22,44,27,0,17,0,0
PV,2021-10-22,125,84,0,41,0,0
RI,2021-10-22,2,2,0,0,0,0
VC,2021-10-22,276,166,0,110,0,0
AN,2021-10-23,197,136,0,61,0,0
AR,2021-10-23,45,44,0,1,0,0
AS,2021-10-23,47,43,0,4,0,0
CB,2021-10-23,13,7,0,6,0,0
CE,2021-10-23,0,0,0,0,0,0
CL,2021-10-23,73,63,0,10,0,0
CM,2021-10-23,51,34,0,17,0,0
CN,2021-10-23,84,53,0,31,0,0
CT,2021-10-23,236,138,0,98,0,0
EX,2021-10-23,13,9,0,4,0,0
GA,2021-10-23,38,36,0,2,0,0
IB,2021-10-23,87,66,0,21,0,0
MC,2021-10-23,59,48,0,11,0,0
MD,2021-10-23,234,130,0,104,0,0
ML,2021-10-23,1,1,0,0,0,0
NC,2021-10-23,29,21,0,8,0,0
PV,2021-10-23,133,86,0,47,0,0
RI,2021-10-23,7,4,0,3,0,0
VC,2021-10-23,198,112,0,86,0,0
AN,2021-10-24,152,86,0,66,0,0
AR,2021-10-24,43,42,0,1,0,0
AS,2021-10-24,30,25,0,5,0,0
CB,2021-10-24,21,19,0,2,0,0
CE,2021-10-24,2,1,0,1,0,0
CL,2021-10-24,64,55,0,9,0,0
CM,2021-10-24,46,28,0,18,0,0
CN,2021-10-24,94,44,0,50,0,0
CT,2021-10-24,221,121,0,92,0,8
EX,2021-10-24,16,11,0,5,0,0
GA,2021-10-24,29,26,0,3,0,0
IB,2021-10-24,64,46,0,18,0,0
MC,2021-10-24,43,31,0,12,0,0
MD,2021-10-24,227,112,0,115,0,0
ML,2021-10-24,2,2,0,0,0,0
NC,2021-10-24,31,17,0,14,0,0
PV,2021-10-24,132,79,0,53,0,0
RI,2021-10-24,14,8,0,6,0,0
VC,2021-10-24,181,106,0,75,0,0
AN,2021-10-25,240,153,0,87,0,0
AR,2021-10-25,90,90,0,0,0,0
AS,2021-10-25,39,38,0,1,0,0
CB,2021-10-25,21,18,0,3,0,0
CE,2021-10-25,0,0,0,0,0,0
CL,2021-10-25,116,103,0,13,0,0
CM,2021-10-25,76,56,0,20,0,0
CN,2021-10-25,123,66,0,57,0,0
CT,2021-10-25,654,272,0,159,0,223
EX,2021-10-25,18,13,0,5,0,0
GA,2021-10-25,58,52,0,6,0,0
IB,2021-10-25,109,84,0,25,0,0
MC,2021-10-25,62,51,0,11,0,0
MD,2021-10-25,320,168,0,152,0,0
ML,2021-10-25,1,0,0,1,0,0
NC,2021-10-25,42,26,0,16,0,0
PV,2021-10-25,159,94,0,65,0,0
RI,2021-10-25,8,5,0,3,0,0
VC,2021-10-25,263,160,0,103,0,0
AN,2021-10-26,250,165,0,85,0,0
AR,2021-10-26,73,73,0,0,0,0
AS,2021-10-26,26,20,0,6,0,0
CB,2021-10-26,18,13,0,5,0,0
CE,2021-10-26,0,0,0,0,0,0
CL,2021-10-26,109,92,0,17,0,0
CM,2021-10-26,74,58,0,16,0,0
CN,2021-10-26,105,67,0,38,0,0
CT,2021-10-26,351,219,0,132,0,0
EX,2021-10-26,20,14,0,6,0,0
GA,2021-10-26,44,37,0,7,0,0
IB,2021-10-26,76,62,0,14,0,0
MC,2021-10-26,65,49,0,16,0,0
MD,2021-10-26,343,190,0,153,0,0
ML,2021-10-26,1,1,0,0,0,0
NC,2021-10-26,49,26,0,23,0,0
PV,2021-10-26,149,95,0,54,0,0
RI,2021-10-26,11,6,0,5,0,0
VC,2021-10-26,291,168,0,123,0,0
AN,2021-10-27,263,191,0,72,0,0
AR,2021-10-27,81,80,0,1,0,0
AS,2021-10-27,37,35,0,2,0,0
CB,2021-10-27,17,12,0,5,0,0
CE,2021-10-27,0,0,0,0,0,0
CL,2021-10-27,108,94,0,14,0,0
CM,2021-10-27,81,61,0,20,0,0
CN,2021-10-27,129,78,0,51,0,0
CT,2021-10-27,337,187,0,149,0,1
EX,2021-10-27,11,8,0,3,0,0
GA,2021-10-27,43,38,0,5,0,0
IB,2021-10-27,71,56,0,15,0,0
MC,2021-10-27,55,45,0,10,0,0
MD,2021-10-27,372,204,0,168,0,0
ML,2021-10-27,3,2,0,1,0,0
NC,2021-10-27,41,31,0,10,0,0
PV,2021-10-27,125,90,0,35,0,0
RI,2021-10-27,18,14,0,4,0,0
VC,2021-10-27,247,161,0,86,0,0
AN,2021-10-28,246,181,0,65,0,0
AR,2021-10-28,66,64,0,2,0,0
AS,2021-10-28,24,20,0,4,0,0
CB,2021-10-28,10,7,0,3,0,0
CE,2021-10-28,0,0,0,0,0,0
CL,2021-10-28,108,90,0,18,0,0
CM,2021-10-28,64,43,0,21,0,0
CN,2021-10-28,89,57,0,32,0,0
CT,2021-10-28,322,197,0,124,0,1
EX,2021-10-28,15,11,0,4,0,0
GA,2021-10-28,49,46,0,2,0,1
IB,2021-10-28,56,48,0,8,0,0
MC,2021-10-28,54,46,0,8,0,0
MD,2021-10-28,303,172,0,131,0,0
ML,2021-10-28,3,1,0,2,0,0
NC,2021-10-28,38,23,0,15,0,0
PV,2021-10-28,137,103,0,34,0,0
RI,2021-10-28,12,7,0,5,0,0
VC,2021-10-28,264,172,0,92,0,0
AN,2021-10-29,298,215,0,83,0,0
AR,2021-10-29,116,113,0,3,0,0
AS,2021-10-29,29,28,0,1,0,0
CB,2021-10-29,21,14,0,7,0,0
CE,2021-10-29,0,0,0,0,0,0
CL,2021-10-29,92,76,0,16,0,0
CM,2021-10-29,89,65,0,24,0,0
CN,2021-10-29,93,53,0,39,0,1
CT,2021-10-29,473,208,0,151,0,114
EX,2021-10-29,24,23,0,1,0,0
GA,2021-10-29,41,36,0,5,0,0
IB,2021-10-29,75,61,0,14,0,0
MC,2021-10-29,60,38,0,22,0,0
MD,2021-10-29,374,230,0,144,0,0
ML,2021-10-29,1,0,0,1,0,0
NC,2021-10-29,38,24,0,14,0,0
PV,2021-10-29,112,69,0,43,0,0
RI,2021-10-29,9,4,0,5,0,0
VC,2021-10-29,261,168,0,93,0,0
AN,2021-10-30,221,143,0,78,0,0
AR,2021-10-30,98,96,0,2,0,0
AS,2021-10-30,34,28,0,6,0,0
CB,2021-10-30,20,15,0,5,0,0
CE,2021-10-30,0,0,0,0,0,0
CL,2021-10-30,85,69,0,16,0,0
CM,2021-10-30,55,35,0,20,0,0
CN,2021-10-30,101,55,0,46,0,0
CT,2021-10-30,282,156,0,126,0,0
EX,2021-10-30,28,19,0,9,0,0
GA,2021-10-30,50,47,0,3,0,0
IB,2021-10-30,45,37,0,8,0,0
MC,2021-10-30,48,38,0,10,0,0
MD,2021-10-30,347,180,0,167,0,0
ML,2021-10-30,2,2,0,0,0,0
NC,2021-10-30,52,37,0,15,0,0
PV,2021-10-30,194,119,0,75,0,0
RI,2021-10-30,12,5,0,7,0,0
VC,2021-10-30,263,155,0,108,0,0
AN,2021-10-31,187,108,0,79,0,0
AR,2021-10-31,62,60,0,2,0,0
AS,2021-10-31,22,21,0,1,0,0
CB,2021-10-31,11,9,0,2,0,0
CE,2021-10-31,0,0,0,0,0,0
CL,2021-10-31,75,67,0,8,0,0
CM,2021-10-31,55,29,0,26,0,0
CN,2021-10-31,75,45,0,30,0,0
CT,2021-10-31,259,152,0,107,0,0
EX,2021-10-31,11,8,0,3,0,0
GA,2021-10-31,35,29,0,6,0,0
IB,2021-10-31,11,9,0,2,0,0
MC,2021-10-31,32,21,0,11,0,0
MD,2021-10-31,252,123,0,129,0,0
ML,2021-10-31,3,1,0,2,0,0
NC,2021-10-31,34,18,0,16,0,0
PV,2021-10-31,225,129,0,96,0,0
RI,2021-10-31,7,5,0,2,0,0
VC,2021-10-31,189,97,0,92,0,0
AN,2021-11-01,254,169,0,85,0,0
AR,2021-11-01,113,110,0,3,0,0
AS,2021-11-01,42,30,0,12,0,0
CB,2021-11-01,16,15,0,1,0,0
CE,2021-11-01,0,0,0,0,0,0
CL,2021-11-01,124,107,0,17,0,0
CM,2021-11-01,68,40,0,28,0,0
CN,2021-11-01,144,78,0,66,0,0
CT,2021-11-01,365,207,0,158,0,0
EX,2021-11-01,28,15,0,11,0,2
GA,2021-11-01,87,76,0,11,0,0
IB,2021-11-01,131,98,0,33,0,0
MC,2021-11-01,71,50,0,21,0,0
MD,2021-11-01,373,192,0,181,0,0
ML,2021-11-01,2,1,0,1,0,0
NC,2021-11-01,62,36,0,26,0,0
PV,2021-11-01,301,194,0,107,0,0
RI,2021-11-01,22,14,0,8,0,0
VC,2021-11-01,294,165,0,129,0,0
AN,2021-11-02,317,202,0,115,0,0
AR,2021-11-02,119,113,0,6,0,0
AS,2021-11-02,33,32,0,1,0,0
CB,2021-11-02,21,14,0,7,0,0
CE,2021-11-02,1,0,0,1,0,0
CL,2021-11-02,142,120,0,22,0,0
CM,2021-11-02,93,65,0,28,0,0
CN,2021-11-02,128,73,0,55,0,0
CT,2021-11-02,756,365,0,203,0,188
EX,2021-11-02,40,26,0,14,0,0
GA,2021-11-02,83,73,0,10,0,0
IB,2021-11-02,158,118,0,40,0,0
MC,2021-11-02,81,64,0,17,0,0
MD,2021-11-02,426,221,0,205,0,0
ML,2021-11-02,2,1,0,1,0,0
NC,2021-11-02,100,41,0,59,0,0
PV,2021-11-02,216,127,0,89,0,0
RI,2021-11-02,22,16,0,6,0,0
VC,2021-11-02,362,217,0,145,0,0
AN,2021-11-03,345,262,0,83,0,0
AR,2021-11-03,132,131,0,1,0,0
AS,2021-11-03,25,20,0,5,0,0
CB,2021-11-03,32,21,0,11,0,0
CE,2021-11-03,1,0,0,1,0,0
CL,2021-11-03,150,131,0,19,0,0
CM,2021-11-03,73,50,0,23,0,0
CN,2021-11-03,166,110,0,55,0,1
CT,2021-11-03,519,332,0,187,0,0
EX,2021-11-03,40,28,0,12,0,0
GA,2021-11-03,98,89,0,9,0,0
IB,2021-11-03,108,77,0,31,0,0
MC,2021-11-03,75,63,0,12,0,0
MD,2021-11-03,394,228,0,166,0,0
ML,2021-11-03,2,1,0,1,0,0
NC,2021-11-03,86,48,0,38,0,0
PV,2021-11-03,159,100,0,59,0,0
RI,2021-11-03,22,17,0,5,0,0
VC,2021-11-03,395,233,0,162,0,0
AN,2021-11-04,308,212,0,96,0,0
AR,2021-11-04,123,120,0,3,0,0
AS,2021-11-04,17,11,0,6,0,0
CB,2021-11-04,18,13,0,5,0,0
CE,2021-11-04,0,0,0,0,0,0
CL,2021-11-04,123,110,0,13,0,0
CM,2021-11-04,98,65,0,33,0,0
CN,2021-11-04,155,96,0,59,0,0
CT,2021-11-04,520,312,0,208,0,0
EX,2021-11-04,28,17,0,11,0,0
GA,2021-11-04,78,71,0,7,0,0
IB,2021-11-04,105,81,0,24,0,0
MC,2021-11-04,68,51,0,17,0,0
MD,2021-11-04,408,225,0,183,0,0
ML,2021-11-04,2,1,0,1,0,0
NC,2021-11-04,76,54,0,22,0,0
PV,2021-11-04,190,136,0,54,0,0
RI,2021-11-04,34,24,0,10,0,0
VC,2021-11-04,313,197,0,116,0,0
AN,2021-11-05,274,196,0,78,0,0
AR,2021-11-05,143,137,0,6,0,0
AS,2021-11-05,26,25,0,1,0,0
CB,2021-11-05,25,22,0,3,0,0
CE,2021-11-05,0,0,0,0,0,0
CL,2021-11-05,149,130,0,19,0,0
CM,2021-11-05,115,85,0,30,0,0
CN,2021-11-05,153,93,0,60,0,0
CT,2021-11-05,662,333,0,213,0,116
EX,2021-11-05,30,18,0,12,0,0
GA,2021-11-05,85,77,0,8,0,0
IB,2021-11-05,87,67,0,20,0,0
MC,2021-11-05,80,67,0,13,0,0
MD,2021-11-05,431,265,0,166,0,0
ML,2021-11-05,1,1,0,0,0,0
NC,2021-11-05,87,55,0,32,0,0
PV,2021-11-05,314,214,0,100,0,0
RI,2021-11-05,32,26,0,6,0,0
VC,2021-11-05,392,258,0,134,0,0
AN,2021-11-06,251,181,0,70,0,0
AR,2021-11-06,118,116,0,2,0,0
AS,2021-11-06,31,28,0,3,0,0
CB,2021-11-06,29,25,0,4,0,0
CE,2021-11-06,0,0,0,0,0,0
CL,2021-11-06,143,125,0,18,0,0
CM,2021-11-06,87,57,0,30,0,0
CN,2021-11-06,178,111,0,67,0,0
CT,2021-11-06,514,294,0,219,0,1
EX,2021-11-06,31,20,0,11,0,0
GA,2021-11-06,80,68,0,12,0,0
IB,2021-11-06,109,83,0,26,0,0
MC,2021-11-06,67,51,0,16,0,0
MD,2021-11-06,361,171,0,190,0,0
ML,2021-11-06,3,3,0,0,0,0
NC,2021-11-06,83,53,0,30,0,0
PV,2021-11-06,290,158,0,132,0,0
RI,2021-11-06,20,16,0,4,0,0
VC,2021-11-06,317,194,0,123,0,0
AN,2021-11-07,196,129,0,67,0,0
AR,2021-11-07,88,84,0,4,0,0
AS,2021-11-07,35,30,0,5,0,0
CB,2021-11-07,29,22,0,7,0,0
CE,2021-11-07,0,0,0,0,0,0
CL,2021-11-07,124,109,0,15,0,0
CM,2021-11-07,82,53,0,29,0,0
CN,2021-11-07,173,99,0,74,0,0
CT,2021-11-07,457,251,0,206,0,0
EX,2021-11-07,29,18,0,11,0,0
GA,2021-11-07,85,77,0,8,0,0
IB,2021-11-07,93,72,0,21,0,0
MC,2021-11-07,59,43,0,16,0,0
MD,2021-11-07,357,182,0,175,0,0
ML,2021-11-07,5,1,0,4,0,0
NC,2021-11-07,87,48,0,39,0,0
PV,2021-11-07,343,203,0,140,0,0
RI,2021-11-07,20,17,0,3,0,0
VC,2021-11-07,282,168,0,114,0,0
AN,2021-11-08,369,255,0,114,0,0
AR,2021-11-08,160,158,0,2,0,0
AS,2021-11-08,48,36,0,12,0,0
CB,2021-11-08,25,21,0,4,0,0
CE,2021-11-08,1,0,0,1,0,0
CL,2021-11-08,206,181,0,25,0,0
CM,2021-11-08,112,67,0,45,0,0
CN,2021-11-08,195,122,0,73,0,0
CT,2021-11-08,946,429,0,307,0,210
EX,2021-11-08,48,31,0,17,0,0
GA,2021-11-08,137,121,0,16,0,0
IB,2021-11-08,134,98,0,36,0,0
MC,2021-11-08,120,94,0,25,1,0
MD,2021-11-08,578,289,0,289,0,0
ML,2021-11-08,10,5,0,5,0,0
NC,2021-11-08,125,70,0,55,0,0
PV,2021-11-08,393,251,0,142,0,0
RI,2021-11-08,29,18,0,11,0,0
VC,2021-11-08,506,311,0,195,0,0
AN,2021-11-09,524,412,0,112,0,0
AR,2021-11-09,169,166,0,3,0,0
AS,2021-11-09,49,42,0,7,0,0
CB,2021-11-09,34,28,0,6,0,0
CE,2021-11-09,1,1,0,0,0,0
CL,2021-11-09,169,145,0,24,0,0
CM,2021-11-09,120,77,0,43,0,0
CN,2021-11-09,185,119,0,66,0,0
CT,2021-11-09,1077,597,0,302,0,178
EX,2021-11-09,50,30,0,20,0,0
GA,2021-11-09,142,122,0,20,0,0
IB,2021-11-09,140,96,0,44,0,0
MC,2021-11-09,134,108,0,26,0,0
MD,2021-11-09,507,249,0,258,0,0
ML,2021-11-09,4,1,0,3,0,0
NC,2021-11-09,140,80,0,60,0,0
PV,2021-11-09,441,307,0,134,0,0
RI,2021-11-09,50,32,0,17,0,1
VC,2021-11-09,489,302,0,187,0,0
AN,2021-11-10,494,343,0,151,0,0
AR,2021-11-10,200,195,0,5,0,0
AS,2021-11-10,29,27,0,2,0,0
CB,2021-11-10,31,26,0,5,0,0
CE,2021-11-10,3,0,0,3,0,0
CL,2021-11-10,241,201,0,40,0,0
CM,2021-11-10,133,93,0,40,0,0
CN,2021-11-10,197,125,0,72,0,0
CT,2021-11-10,815,498,0,313,0,4
EX,2021-11-10,44,27,0,17,0,0
GA,2021-11-10,183,162,0,21,0,0
IB,2021-11-10,189,144,0,45,0,0
MC,2021-11-10,122,95,0,27,0,0
MD,2021-11-10,553,287,0,266,0,0
ML,2021-11-10,10,7,0,3,0,0
NC,2021-11-10,143,85,0,58,0,0
PV,2021-11-10,408,317,0,91,0,0
RI,2021-11-10,38,32,0,6,0,0
VC,2021-11-10,511,306,0,205,0,0
AN,2021-11-11,385,270,0,115,0,0
AR,2021-11-11,161,156,0,5,0,0
AS,2021-11-11,48,44,0,4,0,0
CB,2021-11-11,35,32,0,3,0,0
CE,2021-11-11,6,2,0,4,0,0
CL,2021-11-11,197,180,0,17,0,0
CM,2021-11-11,108,74,0,34,0,0
CN,2021-11-11,195,124,0,70,0,1
CT,2021-11-11,994,468,0,342,0,184
EX,2021-11-11,40,28,0,12,0,0
GA,2021-11-11,128,105,0,23,0,0
IB,2021-11-11,166,117,0,49,0,0
MC,2021-11-11,118,88,0,30,0,0
MD,2021-11-11,512,259,0,253,0,0
ML,2021-11-11,5,3,0,2,0,0
NC,2021-11-11,120,77,0,43,0,0
PV,2021-11-11,294,223,0,71,0,0
RI,2021-11-11,22,17,0,5,0,0
VC,2021-11-11,509,329,0,180,0,0
AN,2021-11-12,462,321,0,141,0,0
AR,2021-11-12,200,198,0,2,0,0
AS,2021-11-12,35,32,0,3,0,0
CB,2021-11-12,41,31,0,10,0,0
CE,2021-11-12,4,0,0,4,0,0
CL,2021-11-12,232,190,0,42,0,0
CM,2021-11-12,146,101,0,45,0,0
CN,2021-11-12,204,139,0,65,0,0
CT,2021-11-12,953,590,0,363,0,0
EX,2021-11-12,39,27,0,12,0,0
GA,2021-11-12,168,142,0,26,0,0
IB,2021-11-12,174,134,0,40,0,0
MC,2021-11-12,159,121,0,37,0,1
MD,2021-11-12,617,328,0,289,0,0
ML,2021-11-12,9,3,0,6,0,0
NC,2021-11-12,185,111,0,74,0,0
PV,2021-11-12,430,286,0,144,0,0
RI,2021-11-12,33,20,0,13,0,0
VC,2021-11-12,600,397,0,203,0,0
AN,2021-11-13,394,246,0,148,0,0
AR,2021-11-13,185,177,0,8,0,0
AS,2021-11-13,44,38,0,6,0,0
CB,2021-11-13,34,25,0,9,0,0
CE,2021-11-13,4,1,0,3,0,0
CL,2021-11-13,221,177,0,44,0,0
CM,2021-11-13,101,59,0,42,0,0
CN,2021-11-13,238,155,0,83,0,0
CT,2021-11-13,828,461,0,367,0,0
EX,2021-11-13,48,31,0,17,0,0
GA,2021-11-13,214,183,0,31,0,0
IB,2021-11-13,138,106,0,32,0,0
MC,2021-11-13,157,124,0,33,0,0
MD,2021-11-13,527,254,0,273,0,0
ML,2021-11-13,4,3,0,1,0,0
NC,2021-11-13,184,123,0,61,0,0
PV,2021-11-13,481,317,0,164,0,0
RI,2021-11-13,41,37,0,4,0,0
VC,2021-11-13,522,327,0,195,0,0
AN,2021-11-14,364,218,0,146,0,0
AR,2021-11-14,168,163,0,5,0,0
AS,2021-11-14,76,67,0,9,0,0
CB,2021-11-14,29,27,0,2,0,0
CE,2021-11-14,3,1,0,2,0,0
CL,2021-11-14,244,212,0,32,0,0
CM,2021-11-14,110,63,0,47,0,0
CN,2021-11-14,206,122,0,84,0,0
CT,2021-11-14,748,416,0,310,0,22
EX,2021-11-14,30,14,0,16,0,0
GA,2021-11-14,196,175,0,21,0,0
IB,2021-11-14,157,120,0,37,0,0
MC,2021-11-14,142,98,0,44,0,0
MD,2021-11-14,495,226,0,269,0,0
ML,2021-11-14,10,2,0,8,0,0
NC,2021-11-14,165,102,0,63,0,0
PV,2021-11-14,662,429,0,233,0,0
RI,2021-11-14,24,16,0,8,0,0
VC,2021-11-14,476,265,0,211,0,0
AN,2021-11-15,648,381,0,267,0,0
AR,2021-11-15,228,222,0,6,0,0
AS,2021-11-15,88,73,0,15,0,0
CB,2021-11-15,46,29,0,17,0,0
CE,2021-11-15,9,1,0,8,0,0
CL,2021-11-15,371,317,0,54,0,0
CM,2021-11-15,198,120,0,78,0,0
CN,2021-11-15,316,201,0,115,0,0
CT,2021-11-15,1564,802,0,500,0,262
EX,2021-11-15,65,46,0,18,0,1
GA,2021-11-15,290,248,0,42,0,0
IB,2021-11-15,237,183,0,54,0,0
MC,2021-11-15,222,166,0,56,0,0
MD,2021-11-15,777,392,0,385,0,0
ML,2021-11-15,8,6,0,2,0,0
NC,2021-11-15,257,154,0,103,0,0
PV,2021-11-15,626,371,0,255,0,0
RI,2021-11-15,56,42,0,14,0,0
VC,2021-11-15,794,489,0,305,0,0
AN,2021-11-16,728,476,0,252,0,0
AR,2021-11-16,297,294,0,3,0,0
AS,2021-11-16,115,97,0,18,0,0
CB,2021-11-16,58,42,0,16,0,0
CE,2021-11-16,6,0,0,6,0,0
CL,2021-11-16,413,354,0,59,0,0
CM,2021-11-16,171,113,0,58,0,0
CN,2021-11-16,281,162,0,119,0,0
CT,2021-11-16,1387,717,0,450,0,220
EX,2021-11-16,65,41,0,24,0,0
GA,2021-11-16,318,279,0,39,0,0
IB,2021-11-16,223,171,0,52,0,0
MC,2021-11-16,244,196,0,48,0,0
MD,2021-11-16,701,365,0,336,0,0
ML,2021-11-16,8,3,0,5,0,0
NC,2021-11-16,239,134,0,105,0,0
PV,2021-11-16,624,398,0,226,0,0
RI,2021-11-16,55,46,0,8,0,1
VC,2021-11-16,682,389,0,293,0,0
AN,2021-11-17,659,445,0,214,0,0
AR,2021-11-17,311,303,0,8,0,0
AS,2021-11-17,92,75,0,17,0,0
CB,2021-11-17,50,40,0,10,0,0
CE,2021-11-17,6,1,0,5,0,0
CL,2021-11-17,394,332,0,62,0,0
CM,2021-11-17,175,108,0,67,0,0
CN,2021-11-17,309,180,0,129,0,0
CT,2021-11-17,1168,692,0,475,0,1
EX,2021-11-17,69,49,0,20,0,0
GA,2021-11-17,345,302,0,43,0,0
IB,2021-11-17,178,126,0,52,0,0
MC,2021-11-17,242,174,0,67,0,1
MD,2021-11-17,661,355,0,306,0,0
ML,2021-11-17,10,1,0,9,0,0
NC,2021-11-17,287,178,0,109,0,0
PV,2021-11-17,597,462,0,135,0,0
RI,2021-11-17,50,38,0,12,0,0
VC,2021-11-17,705,456,0,249,0,0
AN,2021-11-18,671,478,0,193,0,0
AR,2021-11-18,265,257,0,8,0,0
AS,2021-11-18,74,62,0,12,0,0
CB,2021-11-18,67,59,0,8,0,0
CE,2021-11-18,8,2,0,6,0,0
CL,2021-11-18,385,322,0,63,0,0
CM,2021-11-18,196,133,0,63,0,0
CN,2021-11-18,257,163,0,94,0,0
CT,2021-11-18,1471,754,0,510,0,207
EX,2021-11-18,55,34,0,21,0,0
GA,2021-11-18,314,275,0,39,0,0
IB,2021-11-18,192,150,0,42,0,0
MC,2021-11-18,246,183,0,62,0,1
MD,2021-11-18,666,365,0,301,0,0
ML,2021-11-18,8,5,0,3,0,0
NC,2021-11-18,259,172,0,87,0,0
PV,2021-11-18,496,342,0,154,0,0
RI,2021-11-18,34,28,0,6,0,0
VC,2021-11-18,719,435,0,284,0,0
AN,2021-11-19,655,476,0,179,0,0
AR,2021-11-19,305,294,0,11,0,0
AS,2021-11-19,115,102,0,13,0,0
CB,2021-11-19,72,62,0,10,0,0
CE,2021-11-19,7,1,0,6,0,0
CL,2021-11-19,491,419,0,72,0,0
CM,2021-11-19,206,130,0,76,0,0
CN,2021-11-19,293,182,0,111,0,0
CT,2021-11-19,1682,928,0,569,0,185
EX,2021-11-19,57,38,0,18,0,1
GA,2021-11-19,352,294,0,58,0,0
IB,2021-11-19,203,150,0,53,0,0
MC,2021-11-19,230,186,0,44,0,0
MD,2021-11-19,782,427,0,355,0,0
ML,2021-11-19,9,7,0,2,0,0
NC,2021-11-19,222,149,0,73,0,0
PV,2021-11-19,783,533,0,250,0,0
RI,2021-11-19,45,41,0,4,0,0
VC,2021-11-19,856,530,0,326,0,0
AN,2021-11-20,588,382,0,206,0,0
AR,2021-11-20,318,314,0,4,0,0
AS,2021-11-20,120,108,0,12,0,0
CB,2021-11-20,55,43,0,12,0,0
CE,2021-11-20,3,0,0,3,0,0
CL,2021-11-20,413,353,0,60,0,0
CM,2021-11-20,213,120,0,93,0,0
CN,2021-11-20,265,172,0,92,0,1
CT,2021-11-20,1006,542,0,464,0,0
EX,2021-11-20,53,26,0,26,0,1
GA,2021-11-20,364,330,0,34,0,0
IB,2021-11-20,229,157,0,72,0,0
MC,2021-11-20,259,194,0,64,0,1
MD,2021-11-20,633,301,0,332,0,0
ML,2021-11-20,8,2,0,6,0,0
NC,2021-11-20,246,159,0,87,0,0
PV,2021-11-20,798,538,0,260,0,0
RI,2021-11-20,51,35,0,16,0,0
VC,2021-11-20,827,485,0,342,0,0
